anime_id,name,episodes,rating,members,type_id
21967,'10382',1,5.88,74,1);
21969,'10383',1,6.05,87,1);
21971,'10384',1,5.38,75,1);
27493,'10385',1,5.38,63,4);
10058,'10386',1,6.43,117,1);
33188,'10387',8,3.0,101,2);
11497,'10388',26,7.0,86,2);
30024,'10389',1,6.25,41,1);
3822,'10390',26,6.49,214,2);
30210,'10391',1,3.5,65,1);
9965,'10392',1,5.13,110,3);
30762,'10393',1,4.93,52,3);
31005,'10394',1,6.6,46,3);
17619,'10395',21,6.71,98,2);
32074,'10396',1,5.78,40,5);
3451,'10397',26,6.25,151,2);
18447,'10398',26,7.33,171,2);
24819,'10399',1,5.92,109,1);
30120,'10400',\N,9.6,47,2);
32868,'10401',1,4.14,71,5);
27575,'10402',1,6.63,68,1);
15111,'10403',5,6.0,81,3);
18703,'10404',1,5.26,96,3);
9500,'10405',2,5.94,141,3);
3497,'10406',1,4.7,310,3);
31238,'10407',1,5.68,102,4);
29657,'10408',1,4.13,108,1);
32756,'10409',1,5.14,68,5);
29429,'10410',2,5.0,83,4);
29475,'10411',1,6.4,40,4);
10989,'10412',12,5.61,113,2);
23911,'10413',2,8.0,62,4);
32629,'10414',2,8.0,35,4);
9906,'10415',40,6.27,116,2);
3575,'10416',1,6.89,92,1);
3885,'10417',26,6.61,315,2);
6482,'10418',26,6.95,203,2);
33999,'10419',2,4.67,44,4);
6481,'10420',26,5.88,228,2);
34000,'10421',2,3.67,44,4);
33998,'10422',1,5.0,46,4);
4440,'10423',1,6.65,158,4);
33320,'10424',1,7.0,13,1);
7683,'10425',1,6.0,126,1);
11713,'10426',1,6.75,86,4);
4553,'10427',13,5.67,217,2);
25101,'10428',2,4.54,72,4);
24969,'10429',8,4.07,108,2);
25103,'10430',1,4.33,91,5);
29505,'10431',1,4.37,69,4);
26011,'10432',1,5.22,91,4);
6583,'10433',44,6.55,158,2);
14529,'10434',1,3.72,123,1);
17991,'10435',1,5.76,161,3);
17989,'10436',1,5.0,130,3);
16790,'10437',1,4.33,63,1);
30013,'10438',8,5.15,260,6);
30159,'10439',1,3.83,64,4);
16806,'10440',1,4.22,80,1);
6981,'10441',21,7.19,187,2);
16454,'10442',20,5.91,147,2);
32852,'10443',1,3.28,70,5);
34490,'10444',30,3.0,12,2);
2701,'10445',104,6.69,104,2);
32907,'10446',1,4.89,41,5);
22845,'10447',24,6.25,44,6);
26035,'10448',1,7.0,59,3);
8644,'10449',3,5.62,99,4);
30961,'10450',3,4.4,45,3);
16568,'10451',1,4.1,83,1);
30284,'10452',1,3.67,44,3);
19517,'10453',1,4.79,72,1);
26261,'10454',1,7.0,51,3);
29799,'10455',1,4.26,92,1);
26219,'10456',1,8.33,44,3);
9562,'10457',26,5.63,124,2);
16754,'10458',1,3.79,73,1);
14821,'10459',1,4.53,93,1);
32590,'10460',26,4.0,38,2);
18629,'10461',1,5.44,79,3);
18567,'10462',2,4.93,99,3);
18569,'10463',3,4.85,104,3);
33662,'10464',1,10.0,13,1);
13435,'10465',1,4.23,109,4);
19535,'10466',1,7.17,110,1);
21255,'10467',1,6.62,208,1);
30153,'10468',5,3.57,63,6);
32142,'10469',1,4.22,85,6);
20235,'10470',1,6.64,131,4);
3937,'10471',77,6.75,156,2);
29485,'10472',12,8.25,38,2);
31691,'10473',25,6.1,40,2);
32663,'10474',\N,6.67,73,2);
6519,'10475',1,6.1,161,1);
19843,'10476',29,7.0,207,2);
30232,'10477',26,6.75,187,2);
30754,'10478',1,7.13,56,3);
15865,'10479',49,6.41,212,2);
33543,'10480',2,5.21,130,4);
26093,'10481',1,5.25,50,3);
30971,'10482',1,3.54,65,4);
23003,'10483',1,6.67,63,1);
29103,'10484',1,3.53,75,5);
15129,'10485',3,6.75,88,4);
31486,'10486',1,6.62,1167,1);
17487,'10487',39,6.5,76,2);
27377,'10488',1,7.33,50,1);
31299,'10489',1,5.97,113,1);
21869,'10490',1,5.81,118,3);
26311,'10491',1,5.62,72,3);
19989,'10492',52,5.6,77,2);
16728,'10493',1,5.95,168,1);
32149,'10494',2,5.0,75,6);
29425,'10495',4,7.0,43,2);
26269,'10496',1,7.0,72,3);
30012,'10497',1,4.0,89,1);
32585,'10498',\N,8.5,32,2);
29669,'10499',1,4.44,82,1);
33822,'10500',1,7.0,20,3);
31861,'10501',4,8.0,1602,3);
5986,'10502',2,6.85,158,3);
32812,'10503',1,4.86,79,5);
5922,'10504',1,6.9,271,1);
26273,'10505',1,7.67,52,3);
26239,'10506',1,7.75,47,3);
32167,'10507',1,4.09,57,5);
24619,'10508',2,6.53,165,4);
29457,'10509',1,4.53,78,5);
25987,'10510',1,5.75,135,1);
18907,'10511',1,4.5,60,1);
2930,'10512',12,4.33,88,2);
32732,'10513',1,4.27,42,4);
23723,'10514',2,4.69,86,3);
33077,'10515',1,7.0,34,3);
29856,'10516',1,3.51,83,5);
11681,'10517',1,6.75,67,1);
19445,'10518',151,7.33,137,2);
27993,'10519',1,5.08,90,4);
7982,'10520',1,5.87,340,3);
17961,'10521',1,5.84,280,1);
29151,'10522',10,4.86,69,6);
30582,'10523',1,5.2,51,1);
23915,'10524',52,5.08,117,2);
22065,'10525',52,5.9,84,2);
7629,'10526',26,6.5,78,2);
5943,'10527',1,5.6,140,1);
7459,'10528',16,5.57,146,3);
25149,'10529',1,6.57,74,1);
12401,'10530',1,4.85,162,3);
8524,'10531',1,6.77,200,1);
31892,'10532',26,5.75,90,2);
31893,'10533',26,7.0,57,2);
7955,'10534',52,7.09,216,2);
18919,'10535',12,3.29,195,6);
9416,'10536',1,6.53,148,1);
9417,'10537',1,6.67,122,1);
29501,'10538',1,4.74,74,4);
9949,'10539',100,6.17,76,2);
4621,'10540',1,6.23,93,1);
7844,'10541',1,6.15,195,1);
9956,'10542',52,5.5,58,2);
15399,'10543',1,5.85,127,1);
32593,'10544',1,4.64,84,1);
8081,'10545',1,5.63,188,1);
16746,'10546',1,3.89,65,1);
8189,'10547',26,6.38,313,2);
31259,'10548',1,3.93,115,1);
29369,'10549',10,5.5,41,2);
27839,'10550',1,8.33,59,3);
30537,'10551',1,6.06,1111,4);
28591,'10552',26,3.98,188,6);
33887,'10553',1,4.52,42,5);
20111,'10554',1,6.0,69,3);
12529,'10555',1,5.46,83,4);
19049,'10556',1,5.75,76,1);
19991,'10557',132,7.63,72,2);
20125,'10558',21,5.17,76,2);
30928,'10559',1,4.0,38,3);
26339,'10560',1,6.5,44,3);
24803,'10561',1,5.33,42,1);
31055,'10562',1,7.22,394,1);
26149,'10563',1,7.75,41,1);
8539,'10564',1,5.87,224,1);
30036,'10565',1,6.36,64,1);
17201,'10566',3,6.0,71,3);
19513,'10567',4,5.13,97,3);
23407,'10568',2,5.57,60,4);
32799,'10569',1,5.0,44,3);
29473,'10570',3,6.67,37,2);
26275,'10571',1,6.33,50,3);
33525,'10572',1,3.27,59,6);
29780,'10573',1,5.04,95,1);
33533,'10574',1,6.33,29,1);
30408,'10575',1,2.72,87,1);
33884,'10576',1,5.0,45,4);
25069,'10577',2,6.16,133,4);
13457,'10578',\N,5.42,125,2);
29209,'10579',26,7.5,40,2);
26287,'10580',1,6.8,52,3);
10242,'10581',13,6.54,63,2);
20233,'10582',60,6.33,95,2);
9825,'10583',1,6.78,126,3);
6730,'10584',42,6.94,120,2);
33702,'10585',10,6.5,85,6);
12657,'10586',1,6.4,185,3);
32855,'10587',1,4.85,91,5);
30135,'10588',1,5.0,52,1);
23769,'10589',2,5.54,63,3);
21711,'10590',1,3.46,103,5);
32144,'10591',\N,5.92,127,6);
6124,'10592',1,6.3,92,4);
5278,'10593',25,6.57,255,2);
29073,'10594',1,4.26,91,4);
28685,'10595',1,4.91,61,1);
2366,'10596',25,6.4,303,2);
29667,'10597',1,4.11,97,1);
10812,'10598',1,6.05,129,4);
32758,'10599',1,3.82,83,5);
18137,'10600',26,6.1,164,2);
22131,'10601',1,6.25,61,1);
25079,'10602',2,6.73,132,4);
20087,'10603',5,3.82,96,2);
12341,'10604',4,3.64,115,6);
21509,'10605',8,5.0,73,6);
6917,'10606',43,7.13,189,2);
29649,'10607',1,4.4,81,1);
12905,'10608',1,5.88,133,3);
15139,'10609',1,4.79,130,1);
33691,'10610',1,4.67,39,1);
32861,'10611',1,4.73,86,5);
32598,'10612',1,6.5,37,3);
29479,'10613',1,5.4,39,4);
5473,'10614',36,6.78,149,2);
29929,'10615',1,4.56,70,1);
28023,'10616',1,8.5,46,1);
9175,'10617',49,5.54,89,2);
12903,'10618',1,7.09,120,1);
10943,'10619',1,6.73,107,1);
6273,'10620',1,6.5,181,3);
32646,'10621',4,5.43,39,4);
19555,'10622',1,4.7,61,1);
32889,'10623',1,5.33,50,1);
32890,'10624',1,6.0,57,1);
19311,'10625',52,6.25,67,2);
12901,'10626',1,5.2,89,1);
4131,'10627',4,6.66,176,3);
23537,'10628',1,6.38,57,4);
12899,'10629',1,5.83,152,3);
3975,'10630',141,6.68,265,2);
6989,'10631',52,6.27,154,2);
21037,'10632',1,5.63,276,1);
29283,'10633',1,5.42,106,4);
10224,'10634',26,6.6,229,2);
33086,'10635',4,3.82,70,6);
12897,'10636',44,6.54,138,2);
12887,'10637',96,6.22,122,2);
12895,'10638',1,5.67,84,1);
19985,'10639',52,5.0,70,2);
26447,'10640',1,5.67,78,4);
17649,'10641',2,6.36,122,3);
19059,'10642',1,5.42,68,3);
10815,'10643',21,6.08,144,2);
16830,'10644',1,4.58,63,1);
18269,'10645',1,4.63,57,1);
23641,'10646',1,6.75,61,1);
8345,'10647',26,6.38,143,2);
34078,'10648',13,7.0,32,2);
8346,'10649',2,5.93,100,3);
30049,'10650',1,4.91,42,1);
30054,'10651',1,5.0,36,1);
10250,'10652',119,5.52,102,2);
10244,'10653',1,5.54,71,1);
25981,'10654',1,5.35,62,4);
4682,'10655',1,6.15,133,1);
4681,'10656',1,6.3,277,1);
11695,'10657',6,5.25,123,3);
8753,'10658',26,6.92,181,2);
10909,'10659',1,5.39,118,1);
30122,'10660',1,5.31,93,4);
17621,'10661',1,6.56,147,3);
34453,'10662',1,6.64,75,6);
12835,'10663',26,6.53,92,2);
12861,'10664',1,6.38,78,1);
16253,'10665',1,6.38,79,1);
30977,'10666',1,6.0,32,3);
20225,'10667',1,6.55,90,4);
34038,'10668',1,6.0,37,1);
32388,'10669',1,2.72,53,4);
32580,'10670',26,6.75,35,2);
6658,'10671',13,3.25,300,2);
33085,'10672',13,6.2,52,2);
29800,'10673',1,4.02,94,1);
30973,'10674',1,4.58,106,1);
29917,'10675',1,4.41,71,1);
4598,'10676',156,5.78,141,2);
32639,'10677',1,4.32,41,6);
21713,'10678',13,5.36,72,6);
29153,'10679',1,4.22,83,5);
30931,'10680',1,6.0,33,3);
6522,'10681',7,5.76,125,4);
30863,'10682',1,4.0,80,1);
33787,'10683',12,5.0,54,6);
32637,'10684',1,4.67,60,6);
12833,'10685',2,5.85,89,3);
27851,'10686',1,5.67,55,3);
13303,'10687',1,5.64,867,3);
30941,'10688',1,8.33,37,3);
5921,'10689',1,6.35,298,1);
6528,'10690',3,6.41,177,3);
30131,'10691',13,4.57,67,2);
30605,'10692',125,4.6,90,2);
25599,'10693',1,4.29,69,4);
25597,'10694',3,6.13,77,4);
31269,'10695',1,3.49,97,1);
30029,'10696',26,5.57,66,3);
16832,'10697',1,4.17,69,1);
22561,'10698',6,5.43,75,3);
18627,'10699',1,4.27,108,4);
33083,'10700',26,4.75,30,2);
33084,'10701',26,5.67,28,2);
24447,'10702',1,7.5,62,4);
20145,'10703',1,6.23,102,4);
23741,'10704',2,6.36,138,4);
31476,'10705',1,5.54,123,1);
33124,'10706',1,4.2,59,5);
17106,'10707',24,5.33,90,2);
31266,'10708',1,3.76,95,1);
9228,'10709',1,6.12,200,1);
4544,'10710',1,7.9,302,1);
2708,'10711',26,5.71,95,2);
12139,'10712',35,6.56,158,2);
6868,'10713',26,6.13,171,2);
21161,'10714',1,6.57,62,3);
33916,'10715',15,4.56,37,6);
29747,'10716',20,6.0,38,2);
30083,'10717',1,4.44,74,5);
22219,'10718',26,8.67,57,2);
33319,'10719',1,8.0,15,1);
33791,'10720',1,5.04,74,6);
22503,'10721',10,5.92,209,2);
29099,'10722',24,5.45,86,2);
30875,'10723',44,5.5,69,2);
33099,'10724',\N,5.6,64,2);
29867,'10725',1,4.44,94,1);
30974,'10726',1,6.0,42,3);
29363,'10727',2,6.48,112,4);
30085,'10728',1,4.11,76,5);
30207,'10729',1,4.46,55,5);
22279,'10730',3,6.0,71,3);
33776,'10731',\N,5.85,323,6);
22711,'10732',1,6.17,56,3);
9952,'10733',26,6.4,196,2);
19839,'10734',26,8.22,86,2);
12005,'10735',1,5.71,173,3);
12039,'10736',45,7.13,208,2);
12037,'10737',1,6.14,101,3);
25173,'10738',1,5.57,130,1);
31925,'10739',1,5.18,104,5);
33429,'10740',1,3.68,49,6);
15977,'10741',1,4.76,117,5);
31696,'10742',24,4.71,42,2);
31697,'10743',2,4.29,34,4);
33357,'10744',39,7.2,163,6);
29986,'10745',1,3.89,56,1);
33866,'10746',1,3.85,60,5);
4088,'10747',52,6.73,260,2);
30767,'10748',1,6.36,63,4);
12809,'10749',30,6.78,72,2);
12807,'10750',1,5.36,90,4);
7419,'10751',50,6.32,145,2);
33758,'10752',\N,7.18,121,6);
31701,'10753',26,6.25,54,2);
12091,'10754',25,5.94,199,2);
29133,'10755',1,4.28,77,4);
22757,'10756',8,4.58,372,6);
24839,'10757',7,4.21,100,6);
5303,'10758',1,5.33,248,1);
12799,'10759',1,5.73,184,1);
31150,'10760',\N,5.87,72,2);
9973,'10761',1,5.26,143,1);
18491,'10762',1,5.26,103,1);
6156,'10763',1,5.16,152,1);
18489,'10764',1,5.74,103,1);
32230,'10765',52,8.07,89,2);
9822,'10766',26,6.33,252,2);
32751,'10767',1,7.3,134,1);
31700,'10768',14,5.86,45,2);
32933,'10769',1,4.0,50,6);
30140,'10770',26,6.33,45,2);
32807,'10771',104,5.67,39,2);
32820,'10772',52,6.33,35,2);
32819,'10773',104,5.67,35,2);
32821,'10774',52,5.67,35,2);
32808,'10775',1,4.0,40,1);
32818,'10776',104,6.33,36,2);
32809,'10777',1,5.67,50,1);
24603,'10778',1,5.89,94,1);
32269,'10779',1,4.78,45,1);
32270,'10780',1,5.38,43,1);
31348,'10781',1,6.6,51,1);
33744,'10782',1,5.0,34,3);
12795,'10783',2,5.91,255,3);
15815,'10784',1,6.92,88,4);
29837,'10785',1,5.97,190,4);
26313,'10786',1,9.25,53,3);
31177,'10787',3,4.0,149,2);
10554,'10788',25,7.15,292,2);
10563,'10789',1,6.35,112,1);
20205,'10790',1,6.2,67,4);
30165,'10791',1,4.15,97,5);
30985,'10792',1,6.0,56,3);
28557,'10793',1,8.67,40,3);
23765,'10794',2,4.27,89,4);
23767,'10795',2,4.33,74,3);
17471,'10796',30,7.0,68,3);
12793,'10797',39,5.82,74,2);
30116,'10798',80,7.33,38,2);
32642,'10799',1,4.07,59,6);
12791,'10800',6,5.88,110,3);
32916,'10801',\N,3.75,36,4);
10705,'10802',26,6.36,163,2);
10706,'10803',26,6.38,109,2);
18817,'10804',1,6.0,87,1);
33933,'10805',17,4.44,369,2);
30969,'10806',1,4.0,36,3);
32644,'10807',1,3.42,30,6);
33908,'10808',1,5.14,82,5);
25749,'10809',2,6.48,208,4);
29739,'10810',1,4.32,144,4);
5468,'10811',14,6.5,141,2);
21277,'10812',7,4.5,69,6);
21275,'10813',53,4.0,85,6);
7646,'10814',26,5.08,276,6);
29970,'10815',1,5.46,55,5);
28201,'10816',13,5.45,93,2);
25589,'10817',13,6.5,53,2);
33764,'10818',13,7.25,61,6);
20227,'10819',1,7.5,61,4);
33777,'10820',1,5.82,69,4);
25815,'10821',4,7.5,83,3);
10113,'10822',2,6.53,150,3);
27467,'10823',6,5.47,62,2);
33762,'10824',26,8.0,78,6);
33763,'10825',26,7.0,47,6);
32920,'10826',1,6.67,46,1);
31317,'10827',8,5.33,45,3);
26113,'10828',1,7.5,42,3);
12781,'10829',47,5.62,88,2);
31170,'10830',1,4.78,60,4);
23351,'10831',25,8.0,153,2);
7625,'10832',26,5.78,184,2);
21129,'10833',1,7.0,94,1);
12771,'10834',130,6.09,102,2);
24981,'10835',1,5.75,74,1);
30119,'10836',\N,6.33,85,2);
30169,'10837',1,4.54,75,5);
15657,'10838',6,3.67,86,6);
28055,'10839',1,4.79,125,1);
30957,'10840',1,6.6,51,1);
31872,'10841',1,5.25,40,5);
23345,'10842',1,7.0,62,1);
15141,'10843',1,6.13,130,1);
33828,'10844',1,8.0,35,1);
3500,'10845',26,7.0,116,2);
24575,'10846',1,5.6,66,1);
26097,'10847',1,8.67,53,3);
30213,'10848',1,4.4,65,1);
5841,'10849',12,5.92,160,2);
26307,'10850',1,7.0,43,3);
12769,'10851',4,5.14,307,3);
29812,'10852',1,5.27,79,1);
33846,'10853',\N,4.74,153,4);
29751,'10854',1,5.25,55,6);
32850,'10855',1,4.48,66,5);
30998,'10856',1,6.0,35,3);
30763,'10857',1,6.42,101,3);
12767,'10858',39,6.44,103,2);
6448,'10859',52,6.49,242,2);
18983,'10860',26,3.83,93,2);
22197,'10861',1,6.5,60,1);
12765,'10862',26,6.36,109,2);
30309,'10863',6,5.55,542,1);
6272,'10864',1,6.21,531,3);
31838,'10865',13,6.8,180,6);
33048,'10866',1,6.35,1859,1);
30211,'10867',1,4.27,73,1);
5821,'10868',30,6.44,152,2);
4790,'10869',1,6.76,207,1);
33571,'10870',9,5.0,46,6);
33570,'10871',1,4.73,62,6);
9520,'10872',38,6.43,181,2);
9522,'10873',28,5.23,137,2);
5234,'10874',13,6.22,284,2);
23313,'10875',33,5.82,76,2);
10987,'10876',51,6.55,135,2);
22709,'10877',19,7.0,66,2);
23315,'10878',1,6.8,57,4);
31698,'10879',64,4.8,67,2);
33339,'10880',63,6.96,386,6);
11093,'10881',1,6.45,123,1);
31427,'10882',52,7.17,172,2);
32733,'10883',5,5.38,60,6);
19717,'10884',1,5.1,78,3);
12759,'10885',12,6.33,76,3);
32557,'10886',4,4.33,72,6);
30089,'10887',4,4.95,125,3);
30090,'10888',1,3.54,86,6);
13167,'10889',26,5.57,109,2);
11097,'10890',1,6.07,85,1);
11095,'10891',1,6.06,78,1);
7808,'10892',23,6.47,172,2);
28543,'10893',1,5.83,50,3);
18967,'10894',1,6.13,76,3);
13455,'10895',32,7.0,120,2);
34096,'10896',\N,\N,13383,2);
34134,'10897',\N,\N,90706,2);
30484,'10898',\N,\N,60999,\N);
25777,'10899',\N,\N,170054,2);
34437,'10900',\N,\N,22748,\N);
33486,'10901',\N,\N,46892,2);
32937,'10902',\N,\N,54069,2);
33506,'10903',\N,\N,45127,2);
33417,'10904',\N,\N,12022,2);
30727,'10905',\N,\N,22890,2);
33352,'10906',\N,\N,20564,\N);
33248,'10907',\N,\N,22133,\N);
31765,'10908',1,\N,50944,1);
32887,'10909',\N,\N,12406,2);
33487,'10910',\N,\N,20776,2);
30455,'10911',\N,\N,15465,2);
33047,'10912',\N,\N,12653,2);
31783,'10913',\N,\N,9037,2);
34451,'10914',\N,\N,14124,2);
33852,'10915',\N,\N,14017,2);
25537,'10916',1,\N,53365,1);
33743,'10917',\N,\N,9854,2);
33845,'10918',\N,\N,8666,\N);
33674,'10919',1,\N,32041,1);
33489,'10920',\N,\N,23398,2);
32949,'10921',\N,\N,20941,2);
30485,'10922',\N,\N,19590,2);
32901,'10923',\N,\N,8449,2);
34055,'10924',\N,\N,13463,2);
32981,'10925',\N,\N,11661,2);
34176,'10926',\N,\N,7716,2);
33010,'10927',\N,\N,13008,2);
31537,'10928',\N,\N,9939,2);
31931,'10929',\N,\N,5098,2);
31629,'10930',\N,\N,9867,2);
33018,'10931',\N,\N,12012,2);
29643,'10932',\N,\N,1687,2);
33337,'10933',\N,\N,7403,2);
33736,'10934',\N,\N,147,6);
34051,'10935',\N,\N,5889,2);
33839,'10936',\N,\N,1648,2);
34350,'10937',\N,\N,515,2);
33818,'10938',1,\N,3303,4);
34465,'10939',1,\N,7013,3);
33820,'10940',\N,\N,1416,1);
20471,'10941',1,\N,1860,1);
33564,'10942',\N,\N,2549,3);
33371,'10943',\N,\N,931,2);
32878,'10944',\N,\N,6943,2);
33573,'10945',\N,\N,1953,2);
31853,'10946',1,\N,2290,1);
32086,'10947',\N,\N,3251,1);
33071,'10948',1,\N,8350,3);
33475,'10949',\N,\N,1896,\N);
33354,'10950',\N,\N,6737,2);
9488,'10951',1,\N,15181,1);
34525,'10952',\N,\N,108,2);
28833,'10953',12,\N,5678,2);
33729,'10954',1,\N,2069,1);
33730,'10955',1,\N,1861,1);
33388,'10956',1,\N,142,1);
34088,'10957',\N,\N,1036,2);
32830,'10958',\N,\N,442,2);
28377,'10959',1,\N,713,3);
34257,'10960',\N,\N,2479,2);
32407,'10961',\N,\N,3999,2);
32152,'10962',12,\N,2306,6);
31456,'10963',\N,\N,4017,\N);
34244,'10964',1,\N,151,1);
34346,'10965',10,\N,70,6);
34008,'10966',2,\N,3156,3);
34497,'10967',\N,\N,240,2);
33988,'10968',\N,\N,6252,2);
34430,'10969',1,\N,1997,1);
32271,'10970',\N,\N,5363,2);
34299,'10971',1,\N,6529,1);
33672,'10972',1,\N,172,1);
31678,'10973',1,\N,1466,1);
32212,'10974',\N,\N,3317,2);
34208,'10975',\N,\N,797,2);
3786,'10976',1,\N,66600,1);
30778,'10977',1,\N,16446,1);
34321,'10978',1,\N,5005,4);
34100,'10979',1,\N,7373,1);
33049,'10980',1,\N,10067,1);
33050,'10981',1,\N,4282,1);
34338,'10982',\N,\N,208,2);
34332,'10983',\N,\N,22,\N);
34427,'10984',\N,\N,258,2);
33203,'10985',\N,\N,2127,2);
33731,'10986',\N,\N,4139,2);
33457,'10987',1,\N,751,4);
34280,'10988',\N,\N,1045,\N);
34488,'10989',\N,\N,19,2);
34485,'10990',\N,\N,11,\N);
32455,'10991',\N,\N,586,\N);
33389,'10992',1,\N,133,1);
32936,'10993',\N,\N,2462,2);
31433,'10994',\N,\N,3969,\N);
28613,'10995',\N,\N,627,\N);
33783,'10996',\N,\N,1022,1);
34527,'10997',1,\N,5,1);
34279,'10998',\N,\N,360,\N);
30532,'10999',1,\N,1370,3);
23279,'11000',1,\N,12529,1);
33378,'11001',1,\N,890,1);
34403,'11002',\N,\N,1408,2);
34016,'11003',1,\N,2673,3);
34125,'11004',1,\N,3857,3);
21877,'11005',\N,\N,2670,2);
33948,'11006',\N,\N,909,2);
33204,'11007',1,\N,4186,1);
33797,'11008',\N,\N,292,3);
34028,'11009',\N,\N,872,2);
33899,'11010',\N,\N,1048,\N);
33733,'11011',\N,\N,1984,2);
33027,'11012',\N,\N,503,2);
34012,'11013',\N,\N,749,\N);
33012,'11014',\N,\N,1659,2);
33840,'11015',\N,\N,995,2);
33532,'11016',\N,\N,698,2);
34198,'11017',1,\N,64,1);
33089,'11018',\N,\N,572,2);
32133,'11019',1,\N,286,1);
34501,'11020',\N,\N,319,2);
34032,'11021',1,\N,620,1);
33191,'11022',\N,\N,2607,3);
31758,'11023',1,\N,27504,1);
34104,'11024',\N,\N,887,2);
33206,'11025',\N,\N,5765,2);
33519,'11026',1,\N,8961,1);
33520,'11027',1,\N,8986,1);
31658,'11028',1,\N,15817,1);
31812,'11029',1,\N,20335,1);
34106,'11030',\N,\N,3628,2);
34151,'11031',\N,\N,414,3);
33735,'11032',\N,\N,162,6);
34021,'11033',1,\N,785,1);
17947,'11034',1,\N,4772,1);
32900,'11035',1,\N,13884,1);
33788,'11036',\N,\N,1766,2);
33737,'11037',\N,\N,173,2);
31422,'11038',\N,\N,2216,2);
31445,'11039',\N,\N,245,2);
20715,'11040',1,\N,1186,1);
30448,'11041',\N,\N,4044,\N);
34391,'11042',\N,\N,2040,6);
34223,'11043',\N,\N,149,2);
34383,'11044',\N,\N,1783,2);
34277,'11045',1,\N,10823,3);
33850,'11046',\N,\N,233,2);
34264,'11047',\N,\N,55,2);
32447,'11048',\N,\N,2181,2);
34148,'11049',\N,\N,1335,2);
34392,'11050',\N,\N,1616,2);
33983,'11051',13,\N,1716,2);
33949,'11052',1,\N,5179,3);
34262,'11053',\N,\N,321,\N);
34161,'11054',1,\N,16008,1);
33185,'11055',\N,\N,939,\N);
33447,'11056',\N,\N,1262,2);
30695,'11057',1,\N,5207,1);
24023,'11058',\N,\N,455,\N);
33391,'11059',1,\N,370,1);
33019,'11060',\N,\N,4037,2);
32262,'11061',\N,\N,4558,2);
34348,'11062',\N,\N,65,\N);
32951,'11063',\N,\N,4174,2);
34393,'11064',\N,\N,219,2);
33726,'11065',\N,\N,1286,2);
34494,'11066',\N,\N,1295,2);
34102,'11067',\N,\N,2076,2);
33889,'11068',\N,\N,416,2);
34289,'11069',\N,\N,1465,2);
32032,'11070',\N,\N,1797,\N);
33836,'11071',12,\N,6809,2);
32836,'11072',\N,\N,1880,2);
32843,'11073',\N,\N,1556,2);
34456,'11074',\N,\N,43,2);
34315,'11075',1,\N,23,1);
30736,'11076',24,\N,20953,2);
30223,'11077',\N,\N,3165,2);
33095,'11078',\N,\N,8585,2);
33502,'11079',\N,\N,251,2);
33834,'11080',\N,\N,4496,2);
33362,'11081',\N,\N,2504,2);
33036,'11082',1,\N,10668,1);
33013,'11083',1,\N,5210,3);
27783,'11084',\N,\N,6474,2);
34086,'11085',12,\N,10848,2);
34310,'11086',1,\N,51,1);
33308,'11087',1,\N,610,4);
34177,'11088',\N,\N,359,2);
34449,'11089',\N,\N,242,2);
32596,'11090',\N,\N,107,2);
34416,'11091',1,\N,36,1);
33473,'11092',8,\N,75,6);
21305,'11093',\N,\N,4481,3);
33581,'11094',1,\N,19813,1);
23275,'11095',5,\N,1060,3);
34019,'11096',\N,\N,1303,2);
34474,'11097',\N,\N,843,2);
34498,'11098',1,\N,531,1);
34076,'11099',\N,\N,5934,2);
33064,'11100',\N,\N,2058,3);
33478,'11101',\N,\N,2341,\N);
32924,'11102',\N,\N,4305,2);
32012,'11103',1,\N,649,3);
34522,'11104',\N,\N,381,2);
34022,'11105',\N,\N,381,6);
34467,'11106',\N,\N,1838,2);
32615,'11107',\N,\N,6652,2);
32222,'11108',1,\N,237,1);
34471,'11109',1,\N,169,1);
34284,'11110',6,\N,2593,2);
34445,'11111',6,\N,4439,2);
33035,'11112',1,\N,2294,4);
33390,'11113',1,\N,160,1);
11879,'11114',2,7.89,14342,3);
29575,'11115',4,7.83,8510,3);
15843,'11116',2,7.75,6940,3);
21097,'11117',3,7.75,9825,3);
2238,'11118',3,7.74,12270,3);
10779,'11119',6,7.68,20316,3);
10380,'11120',1,7.65,14925,3);
25345,'11121',4,7.61,6158,3);
22069,'11122',1,7.61,5099,3);
8634,'11123',2,7.59,31195,3);
12375,'11124',4,7.57,9650,3);
3559,'11125',12,7.55,7713,3);
32587,'11126',2,7.54,2811,3);
21829,'11127',1,7.52,6648,3);
15537,'11128',4,7.51,6866,3);
11827,'11129',4,7.49,10450,3);
24641,'11130',1,7.47,7672,3);
6893,'11131',2,7.47,23605,3);
2798,'11132',2,7.46,14076,3);
10048,'11133',1,7.44,2322,3);
7411,'11134',3,7.44,14138,3);
32355,'11135',\N,7.44,4447,3);
5959,'11136',4,7.42,8649,3);
22429,'11137',1,7.4,7685,3);
7748,'11138',1,7.4,24288,3);
719,'11139',2,7.37,20964,3);
9322,'11140',4,7.37,11206,3);
5774,'11141',2,7.36,23730,3);
4502,'11142',3,7.36,7634,3);
20377,'11143',1,7.34,3836,3);
20801,'11144',2,7.34,6680,3);
33322,'11145',\N,7.33,2600,3);
31886,'11146',\N,7.32,3515,3);
18655,'11147',2,7.32,5320,3);
8110,'11148',2,7.31,8450,3);
14991,'11149',2,7.31,7256,3);
